Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","104","Ireland","5510","Production","1182","Honey, natural","2011","2011","tonnes","248","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1182","Honey, natural","2012","2012","tonnes","251","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1182","Honey, natural","2013","2013","tonnes","254","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1182","Honey, natural","2014","2014","tonnes","257","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1182","Honey, natural","2015","2015","tonnes","260","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1182","Honey, natural","2016","2016","tonnes","263","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","104","Ireland","5510","Production","1182","Honey, natural","2017","2017","tonnes","266","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1961","1961","tonnes","870","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1962","1962","tonnes","900","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1963","1963","tonnes","820","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1964","1964","tonnes","1220","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1965","1965","tonnes","1520","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1966","1966","tonnes","2225","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1967","1967","tonnes","2500","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1968","1968","tonnes","1900","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1969","1969","tonnes","1850","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1970","1970","tonnes","1650","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1971","1971","tonnes","2000","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1972","1972","tonnes","1750","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1973","1973","tonnes","1650","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1974","1974","tonnes","1750","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1975","1975","tonnes","1700","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1976","1976","tonnes","1700","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1977","1977","tonnes","1500","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1978","1978","tonnes","2200","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1979","1979","tonnes","1800","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1980","1980","tonnes","1650","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1981","1981","tonnes","2800","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1982","1982","tonnes","2000","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1983","1983","tonnes","2200","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1984","1984","tonnes","2025","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1985","1985","tonnes","2020","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1986","1986","tonnes","1520","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1987","1987","tonnes","2420","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1988","1988","tonnes","2420","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1989","1989","tonnes","2020","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1990","1990","tonnes","2730","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1991","1991","tonnes","2030","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1992","1992","tonnes","2125","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1993","1993","tonnes","2125","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1994","1994","tonnes","2050","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1995","1995","tonnes","2450","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1996","1996","tonnes","2500","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1997","1997","tonnes","2700","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1998","1998","tonnes","2500","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","1999","1999","tonnes","3000","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2000","2000","tonnes","3052","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2001","2001","tonnes","3268","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2002","2002","tonnes","3471","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2003","2003","tonnes","3100","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2004","2004","tonnes","3600","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2005","2005","tonnes","3220","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2006","2006","tonnes","3300","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2007","2007","tonnes","3300","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2008","2008","tonnes","2800","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2009","2009","tonnes","3000","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2010","2010","tonnes","2500","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2011","2011","tonnes","3200","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2012","2012","tonnes","3100","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2013","2013","tonnes","3400","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2014","2014","tonnes","3200","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2015","2015","tonnes","3000","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2016","2016","tonnes","2500","","Official data"
"QL","Livestock Primary","105","Israel","5510","Production","1182","Honey, natural","2017","2017","tonnes","3500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1961","1961","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1962","1962","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1963","1963","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1964","1964","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1965","1965","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1966","1966","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1967","1967","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1968","1968","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1969","1969","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1970","1970","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1971","1971","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1972","1972","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1973","1973","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1974","1974","tonnes","60","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1975","1975","tonnes","60","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1976","1976","tonnes","60","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1977","1977","tonnes","60","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1978","1978","tonnes","59","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1979","1979","tonnes","60","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1980","1980","tonnes","61","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1981","1981","tonnes","65","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1982","1982","tonnes","70","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1983","1983","tonnes","75","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1984","1984","tonnes","76","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1985","1985","tonnes","77","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1986","1986","tonnes","81","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1987","1987","tonnes","82","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1988","1988","tonnes","85","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1989","1989","tonnes","85","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1990","1990","tonnes","98","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1991","1991","tonnes","80","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1992","1992","tonnes","85","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1993","1993","tonnes","100","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1994","1994","tonnes","103","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1995","1995","tonnes","103","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1996","1996","tonnes","110","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1997","1997","tonnes","100","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1998","1998","tonnes","100","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","1999","1999","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2000","2000","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2001","2001","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2002","2002","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2003","2003","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2004","2004","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2005","2005","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2006","2006","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2007","2007","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2008","2008","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2009","2009","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2010","2010","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2011","2011","tonnes","90","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2012","2012","tonnes","90","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2013","2013","tonnes","90","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2014","2014","tonnes","90","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2015","2015","tonnes","90","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2016","2016","tonnes","90","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1183","Beeswax","2017","2017","tonnes","90","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1961","1961","tonnes","5800","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1962","1962","tonnes","5800","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1963","1963","tonnes","6000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1964","1964","tonnes","6500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1965","1965","tonnes","6000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1966","1966","tonnes","6600","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1967","1967","tonnes","7000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1968","1968","tonnes","7400","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1969","1969","tonnes","7400","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1970","1970","tonnes","7200","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1971","1971","tonnes","7000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1972","1972","tonnes","6300","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1973","1973","tonnes","6400","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1974","1974","tonnes","6500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1975","1975","tonnes","6300","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1976","1976","tonnes","6500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1977","1977","tonnes","6500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1978","1978","tonnes","3800","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1979","1979","tonnes","3900","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1980","1980","tonnes","4000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1981","1981","tonnes","4500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1982","1982","tonnes","5000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1983","1983","tonnes","5600","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1984","1984","tonnes","6000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1985","1985","tonnes","6000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1986","1986","tonnes","7500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1987","1987","tonnes","9500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1988","1988","tonnes","9000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1989","1989","tonnes","9400","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1990","1990","tonnes","10000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1991","1991","tonnes","11000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1992","1992","tonnes","12500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1993","1993","tonnes","13200","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1994","1994","tonnes","12500","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1995","1995","tonnes","10000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1996","1996","tonnes","11000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1997","1997","tonnes","11000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1998","1998","tonnes","11000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","1999","1999","tonnes","9700","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2000","2000","tonnes","10000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2001","2001","tonnes","10000","","Official data"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2002","2002","tonnes","8000","*","Unofficial figure"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2003","2003","tonnes","7000","*","Unofficial figure"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2004","2004","tonnes","10000","*","Unofficial figure"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2005","2005","tonnes","13000","*","Unofficial figure"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2006","2006","tonnes","10000","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2007","2007","tonnes","12000","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2008","2008","tonnes","11577","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2009","2009","tonnes","10768","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2010","2010","tonnes","10056","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2011","2011","tonnes","9400","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2012","2012","tonnes","9550","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2013","2013","tonnes","9500","F","FAO estimate"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2014","2014","tonnes","9525","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2015","2015","tonnes","9634","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2016","2016","tonnes","9705","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","106","Italy","5510","Production","1182","Honey, natural","2017","2017","tonnes","9500","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1961","1961","tonnes","122","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1962","1962","tonnes","120","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1963","1963","tonnes","120","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1964","1964","tonnes","120","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1965","1965","tonnes","120","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1966","1966","tonnes","120","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1967","1967","tonnes","160","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1968","1968","tonnes","150","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1969","1969","tonnes","156","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1970","1970","tonnes","138","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1971","1971","tonnes","140","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1972","1972","tonnes","140","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1973","1973","tonnes","150","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1974","1974","tonnes","160","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1975","1975","tonnes","170","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1976","1976","tonnes","180","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1977","1977","tonnes","190","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1978","1978","tonnes","200","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1979","1979","tonnes","210","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1980","1980","tonnes","220","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1981","1981","tonnes","220","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1982","1982","tonnes","230","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1983","1983","tonnes","235","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1984","1984","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1985","1985","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1986","1986","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1987","1987","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1988","1988","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1989","1989","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1990","1990","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1991","1991","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1992","1992","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1993","1993","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1994","1994","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1995","1995","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1996","1996","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1997","1997","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1998","1998","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","1999","1999","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2000","2000","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2001","2001","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2002","2002","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2003","2003","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2004","2004","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2005","2005","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2006","2006","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2007","2007","tonnes","240","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2008","2008","tonnes","250","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2009","2009","tonnes","250","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2010","2010","tonnes","250","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2011","2011","tonnes","250","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2012","2012","tonnes","250","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2013","2013","tonnes","250","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2014","2014","tonnes","250","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2015","2015","tonnes","252","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2016","2016","tonnes","252","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","109","Jamaica","5510","Production","1183","Beeswax","2017","2017","tonnes","253","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1961","1961","tonnes","915","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1962","1962","tonnes","900","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1963","1963","tonnes","900","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1964","1964","tonnes","900","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1965","1965","tonnes","900","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1966","1966","tonnes","900","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1967","1967","tonnes","1200","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1968","1968","tonnes","1125","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1969","1969","tonnes","1170","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1970","1970","tonnes","1035","F","FAO estimate"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1971","1971","tonnes","1043","*","Unofficial figure"
"QL","Livestock Primary","109","Jamaica","5510","Production","1182","Honey, natural","1972","1972","tonnes","1089","*","Unofficial figure"
